iyùn	5
jámọ́	5
dáríji	5
kánjú	5
lọ́mọ	5
títẹ́	4
àre	4
bẹtiṣáídà	4
ìnilára	4
hámónì	4
iyanrìn	4
tabí	4
kàn-án	4
rìrì	4
dóti	4
ṣádókì	4
jọpọ̀	4
kẹtàdínlógún	4
kúkúrú	4
kóhun	4
mu-un	4
ẹlẹ́tù	4
níṣinṣin	4
ṣólómónì	4
ibùsọ̀	4
àyé	4
kọja	4
ẹ̀yà-ara	4
jéhúdù	4
ọbádáyà	4
ìyẹ́-apá	4
ṣíṣákì	4
dòjé	4
dámọ̀ràn	4
réhúmì	4
éféṣù	4
wíwú	4
dárò	4
árámíà	4
ìpele	4
nu	4
múṣì	4
ìbálé	4
ábísúà	4
ìkójọpọ̀	4
amúnisìn	4
jásípérì	4
ìdáláre	4
àìrékọjá	4
hananíáyà	4
ábínóámù	4
sáfírè	4
ìrúkèrúdò	4
áhíésérì	4
gbígba	4
málúkì	4
ogunlọ́gọ̀	4
ṣéráíà	4
márà	4
àtí	4
parapọ̀	4
gókè	4
ṣéébù	4
òfò	4
ọ̀dá	4
ìhunṣọ	4
móládà	4
tíkíkù	4
títanná	4
ṣálù	4
àkúílà	4
ẹ̀là	4
gílíbóà	4
píparun	4
ọ̀túnla	4
géṣúrì	4
daṣọ	4
gbani	4
játírì	4
ìkóníónì	4
hàn-án	4
kálídíà	4
áṣánì	4
jérámélì	4
mísíráímù	4
ilẹ̀-ìní	4
pomegiranátì	4
ṣóńṣó	4
ọ̀fìn	4
ṣéráhì	4
alágbàwí	4
onísùúrù	4
músítádì	4
níkọ̀kọ̀	4
ísákì	4
lọ́ràá	4
títì	4
dahùn	4
ìgbékalẹ̀	4
ẹlẹ́ǹgà	4
sípa	4
ráábì	4
bọ̀rọ̀kìnní	4
jáfánì	4
símíónì	4
ìlu	4
nebukadínésárì	4
ìranṣẹ́	4
ojúran	4
jìn-ín	4
báṣémátì	4
lẹ́sẹ̀kan-náà	4
aláìléso	4
ọlọ́sà	4
ìjóná	4
fíofío	4
pérátì	4
lẹ́hìn	4
ṣébúlù	4
léwu	4
bínúì	4
dásí	4
ọ̀ọ́kán	4
óníkísì	4
díṣánì	4
rojọ́	4
ìré-òfin-kọjá	4
alábùkúnfún	4
gégùn	4
farapamọ́	4
àgbá	4
ìgbésí	4
rísípà	4
jéríyà	4
olùrẹ́run	4
kángun	4
ṣélómítì	4
ímérì	4
ibò	4
ańtíókù	4
ábídà	4
àṣepé	4
ìpadàbọ̀	4
niwájú	4
simi	4
ìgbẹ́jọ́	4
àrọ́mọdọ́mọ	4
síkọ̀	4
ibo	4
sáyé	4
fífọ́	4
dédé	4
ajáko	4
kétúrà	4
ogúnjọ́	4
olùsọ́gbà	4
ìṣirò	4
onítúbú	4
rákábù	4
ìbálòpọ̀	4
ńbẹ	4
pẹ̀yìndà	4
ọ̀ṣán	4
bẹ́ẹ̀dì	4
obedi-édómù	4
ìbákasíẹ	4
sọra	4
ífà	4
fírì	4
láyè	4
ṣùn	4
abẹ́rẹ́	4
àbùdá	4
òkìtì	4
ábíátárì	4
pírátónì	4
ìkéde	4
yàgò	4
àtẹ̀wọ́	4
alárinà	4
ọdọ́mọkùnrin	4
bòó	4
rúélì	4
ráfà	4
sóríì	4
oògùn	4
ṣojú	4
hétì	4
ẹ̀ẹ̀mẹ́ta	4
mẹ́wá	4
agbárí	4
lérò	4
mẹ́wẹ̀ẹ̀wá	4
úṣà	4
lọ́	4
jórámì	4
fẹ̀ṣùn	4
jásérì	4
ìfẹnukonu	4
ṣàìsàn	4
ẹ̀yá	4
afọ̀npè	4
àìníye	4
gbúrò	4
ìwà-mímọ́	4
díákónì	4
páyà	4
ìkángun	4
élíákímù	4
tòun	4
nékódà	4
aláìlẹ́bi	4
kìn-ín-ni	4
hárárì	4
àkékù	4
ọlọ́ṣà	4
lágara	4
ṣánlẹ̀	4
ṣeré	4
kọbi	4
kárùn-ún	4
róbótó	4
àkọ́rọ̀	4
jẹrà	4
yẹtí	4
énókù	4
jósédékì	4
ìgbèrò	4
kálẹ́bù	4
yáná	4
àìròtẹ́lẹ̀	4
wíwó	4
ìkùùku	4
hánáníyà	4
mákípélà	4
ìṣàkóso	4
lẹ́gbẹ́	4
lọ́kùnrin	4
sósì	4
lóótọ́	4
násárétì	4
ómérì	4
ojú-ọ̀nà	4
réfídímù	4
ìlẹ̀kẹ̀	4
nibẹ̀	4
ẹgba	4
eku	4
ṣínágọ́gù	4
tótọ́	4
ṣétarì-bóṣénáì	4
múni	4
ìgbógun	4
alágbérè	4
ìfẹ́kùfẹ̀ẹ́	4
lálẹ́	4
ìrírí	4
tẹ́wọ́gbà	4
níná	4
ẹ̀ṣẹ̀ẹ	4
jáhásì	4
ìji	4
ojúlùmọ̀	4
bọmi	4
jámútù	4
sódò	4
ṣúbáélì	4
dínárì	4
hélékì	4
farakan	4
ṣan	4
amí	4
fárésì	4
ènìyàn-mímọ́	4
jokòó	4
ìbẹ̀rù-bojo	4
áṣáfì	4
árámáíkì	4
hósíà	4
ótíníẹ́lì	4
ṣítímù	4
éférì	4
kọminú	4
ìbodè	4
ìrun	4
àtàrí	4
dọ̀bálẹ̀	4
àpéjọ	4
oní	4
háfílà	4
dáwọ́lé	4
ajónirun	4
ṣèèṣì	4
sàìsàn	4
jóíádà	4
párun	4
wádì	4
màá	4
sékémù	4
ádínà	4
okú	4
níbẹ́	4
hẹ́rọ́díà	4
álémétì	4
tìmùtìmù	4
ìmúrasílẹ̀	4
àgbẹdọ̀	4
ìhò	4
ṣepé	4
eliásáfì	4
alágbe	4
náámánì	4
nígbèkùn	4
lónì-ín	4
yíyí	4
bósírà	4
àìkú	4
nídè	4
olótítọ́	4
aláìsòdodo	4
jámínì	4
ṣámáì	4
dunnú	4
ìdáméjì	4
jẹ́ẹ́jẹ́ẹ́	4
éfúrátà	4
àfẹ̀mọ́jú	4
ìtanràn	4
ọkọ̀-ojú	4
dódò	4
ìdìtẹ̀	4
ìgbóyà	4
alábùkù	4
ẹ̀ṣùn	4
kiriati-jéárímù	4
ṣéálítíélì	4
kèfèrí	4
gẹ́ẹ́	4
ìro	4
sínì	4
ràá	4
lóní	4
tọwọ́	4
idi	4
rorò	4
wúńdíá	4
títítí	4
mégídò	4
lúsì	4
tata	4
élíhánánì	4
ebè	4
sorí	4
jéṣúrúnì	4
àgbàlagbà	4
èhù	4
abirùn	4
níláárí	4
ṣálúmì	4
èló	4
mádírákì	4
náfitalì	4
jásónì	4
gìgísẹ̀	4
dísónì	4
jòṣíà	4
májèlé	4
dù	4
kírúsì	4
sàì	4
náíótì	4
lésì	4
ṣímíṣáì	4
bẹtisáídà	4
réù	4
ìkíni	4
gílónì	4
baa	4
sefanáyà	4
onígbéraga	4
árámì	4
panságà	4
takọ	4
pọ́tífà	4
béérì	4
sátánì	4
yó'mọ	4
méjìlélógójì	4
sínágógù	4
ìkan	4
ṣojo	4
sáráì	4
bàba	4
níṣẹ́	4
atẹ́gùn	4
olóore	4
láìbímọ	4
àfẹ́sọ́nà	4
lọ́tọ̀	4
lílò	4
oníbárà	4
jédíáélì	4
hágítì	4
gíbétónì	4
gbáradì	4
kítímù	4
eléṣo	4
tápúà	4
ṣérúyà	4
kòì	4
jerúsálẹ́mù	4
pàsípààrọ̀	4
bíbá	4
kẹẹdógún	4
ìdálẹ́bi	4
ákísà	4
gbámú	4
arimatíyà	4
èrú	4
àsọyé	4
sè	4
ìdarí	4
odo	4
níhínyìí	4
odindi	4
ìṣọ̀kan	4
nìkanṣoṣo	4
álóre	4
payá	4
aṣebi	4
laodékíà	4
wàràǹkàsì	4
úríélì	4
tẹriba	4
ológoṣẹ́	4
ọlá-ńlá	4
gégùn-ún	4
ọwọ́ọ̀	4
àádọ́fà	4
ṣérúgì	4
sérà	4
dáyà	4
hésékíà	4
áhóhì	4
fọnfọn	4
ṣàìmá	4
dúńbú	4
àwọ̀sánmà	4
orukọ	4
láárí	4
ìwẹ̀nù	4
àwòdì	4
éfíráimù	4
táfánésì	4
tìkalára	4
ẹrọ̀fọ̀	4
pẹ̀pẹ̀	4
lówó	4
jọ̀	4
ṣúálì	4
ọ̀dẹ̀dẹ̀	4
nísìnsìn	4
ìkokò	4
oyún	4
pélátíà	4
tàntàn	4
olónìí	4
kórajọ	4
ṣugbọ́n	4
ìṣípayá	4
géṣérì	4
tọkùnrin	4
faramọ́	4
olófòófó	4
pasẹ̀	4
tíi	4
lílé	4
elisámà	4
jádà	4
ṣémírámótì	4
adójútini	4
ajigbésè	4
ìránṣẹ́ẹ	4
mólékì	4
wín	4
kámì	4
pópó	4
ìránṣẹ́kùnrin	4
tají	4
hósà	4
olóko	4
ìbejì	4
jéhóáíkímù	4
àwíjàre	4
sìpẹ̀	4
lọlé	4
ìpakúpa	4
yówù	4
ọ̀rọ	4
húrámù	4
taa	4
rè	4
kíríátaímù	4
áṣídódù	4
ìbáṣepé	4
agbo-ẹran	4
mọ̀mọ́	4
ásúbà	4
kéfà	4
ẹ̀sìn	4
fàtu	4
ẹ̀gbẹ́ẹ	4
àìbalẹ̀	4
àjẹ́	4
orígun	4
ààyò	4
agogo	4
lawọ́	4
lèyí	4
kọ̀rọ̀	4
mutí	4
tinú	4
fífà	4
ìlàjà	4
olóòrùn	4
ìdẹwò	4
nétófátì	4
aró	4
jésírélì	4
ọ̀wọ́-ogun	4
ẹlẹ́jẹ̀	4
síhìn-ín	4
bámi	4
dìí	4
háṣábíà	4
ọ̀daràn	4
ṣélúmíélì	4
fùfù	4
hánókù	4
aporo	4
àìlọ́mọ	4
lérí	4
médíánì	4
ẹnití	4
ẹlẹ́ẹ̀kẹta	4
joró	4
mọ́lé	4
lẹlẹ	4
kúnná	4
àtìmọ́lé	4
ìlù	4
búkì	4
heṣekíà	4
dída	4
ẹ̀ya	4
ìgbẹ̀san	4
kíkúná	4
àìṣàn	4
àdojúkọ	4
àádọ́rùn-ún	4
áṣáfù	4
pómégíránátè	4
àgbáǹréré	4
múná	4
èébì	4
siṣẹ́	4
ìpàrọ̀	4
yẹ̀rì	4
lókun	4
yanjú	4
jàre	4
àmí	4
rọra	4
yọ́nú	4
báwọ̀nyí	4
síṣẹ́	4
ìpara	4
pàpà	4
ìfẹ̀	4
ẹnikan	4
tabo	4
àárín	4
ṣètùtù	3
jàgídíjàgan	3
òróòro	3
ọ̀jábó	3
géríṣónì	3
jehóáhásì	3
ìsinyìí	3
párí	3
sọjí	3
húsáì	3
igbáyà	3
sìlẹ̀	3
ésù	3
rá	3
jérú-báálì	3
sáńbálátì	3
j	3
kọ́ja	3
móṣà	3
sọ́wọ́	3
lógun	3
kọọ́	3
ìsọkúsọ	3
egbéje	3
hénádádì	3
ṣíméátì	3
yíìsìtì	3
jínde	3
élíádà	3
farabalẹ̀	3
mísà	3
olùbádámọ̀ràn	3
onílé	3
àgbájọpọ̀	3
fílísítíà	3
àjàyíká	3
palásẹ	3
aláìjẹ̀bi	3
nétanélì	3
hátafà	3
reti	3
àyípadà	3
sètò	3
gébúrẹ́lì	3
réfáíà	3
aláìlẹ́ṣẹ̀	3
hámútalì	3
sọ́hùn-ún	3
rẹ̀—	3
ẹgbàárún	3
asìnrú	3
ẹlẹ̀tàn	3
lílépa	3
sáàrín	3
tẹ́lé	3
méjìléláàdọ́ta	3
ìwúwo	3
ọ̀pa	3
tóù	3
ṣọgbà	3
ṣábídì	3
ijọba	3
ìlò	3
háwọ́	3
ìkọlù	3
talẹ́ǹtì	3
jábọ̀	3
onírin	3
ìlépa	3
ìsẹ̀lẹ̀-ìrilẹ̀	3
fúnni	3
mààlúù	3
pẹ̀lù	3
àná	3
ẹgbàafà	3
hílíkáyà	3
àléjò	3
ooré	3
látí	3
ẹnikẹni	3
ìfarahàn	3
pétérú	3
ìwọ̀fà	3
iran	3
kodò	3
lèmi	3
ohunkóhùn	3
iṣẹ́-àmì	3
wi	3
ìbániwí	3
kẹ́rìnlá	3
álúgúmù	3
gàba	3
ẹ̀rún	3
sánóà	3
àpa	3
ọgọ́run	3
kìnnìun	3
ọ̀kọ̀kan	3
óun	3
gbàgede	3
eegun	3
gbàrà	3
géṣémù	3
hórímà	3
ketekete	3
ina	3
mẹ́ẹ̀ẹ́dọ́gbọ̀n	3
ìṣó	3
tìkálárarẹ̀	3
ṣéráhíà	3
ìyípadà	3
sàmì	3
alára	3
ítalì	3
ṣélémíáyà	3
mémífísì	3
éjípítì	3
àhesọ	3
fọ́lé	3
ere	3
lóju	3
dan	3
ṣíkílágì	3
ṣíbẹ̀síbẹ̀	3
bénjámínì	3
oníkẹ̀kẹ́	3
dábè	3
ehoro	3
péníélì	3
mérábù	3
ojúsàájú	3
òòrun	3
músì	3
lí	3
ìfọkànsìn	3
níbì	3
ìsinsìnyí	3
lóye	3
hínómù	3
fẹ́lẹ́fẹ́lẹ́	3
juwọ́	3
nípẹ̀kun	3
ọ̀dọ́mọdékùnrin	3
gbàwẹ̀	3
ìpadàsẹ́yìn	3
okùnfà	3
báni	3
ìsàn	3
dáṣà	3
jáfíà	3
ìsà	3
rírẹ́	3
súrì	3
ẹlẹ́ẹ̀kejì	3
ṣípórà	3
nahùn	3
òwé	3
lẹ́bí	3
àkótan	3
ìwe	3
àyídáyidà	3
púrímù	3
alásọ	3
élípálì	3
básà	3
ibùṣùn	3
gbàágbọ́	3
ìsísẹ̀	3
bébáì	3
ìrúnú	3
rántíì	3
mátítíyà	3
eléṣèé	3
ṣóárì	3
ṣánṣán	3
ońjẹ	3
òpín	3
dídà	3
búburu	3
áháfà	3
ṣébánáyà	3
úláì	3
árífákásádì	3
nnì	3
tónítóní	3
ìṣọ̀fọ̀	3
ọ̀rọ̀-òdì	3
náfítánì	3
jéúṣì	3
fẹ́ẹ́rẹ́fẹ́	3
fúyẹ́	3
sédékáyà	3
aláwọ	3
méfíbóṣétì	3
lísíà	3
kédémótì	3
ìjòkòó	3
ìfọ̀kànbalẹ̀	3
súnmọ́tòsí	3
ṣínágógù	3
dórí	3
pomégíránátè	3
aye	3
tọ́ka	3
jéhóṣáfatì	3
kún-un	3
ìgbọ̀wọ́	3
líbíà	3
ìdádúró	3
ìtẹríba	3
gátamù	3
ásíríkámù	3
gbòò	3
àṣẹ̀ṣẹ̀yọ	3
tìkárawa	3
ìpinu	3
kọrí	3
ọ̀taa	3
ìdúpẹ́	3
ère-òrìṣà	3
kírísítẹ́nì	3
ìtẹ̀wọ̀n	3
maa	3
ṣúkótù	3
ìgbàkígbà	3
bùba	3
lara	3
onídàjọ́	3
íkéṣì	3
jérémótì	3
sílò	3
olùsìn	3
gbìjà	3
onínú-fùfù	3
gbémi	3
mátanì	3
nígbàgbogbo	3
ayùn	3
kíḿbálì	3
ìsẹ́gun	3
jèhófà	3
kẹ́lẹ́kẹ́lẹ́	3
inú-dídùn	3
ómárì	3
síji	3
kíyèsìí	3
awa	3
lótítọ́	3
àṣepọ̀	3
kédéṣì	3
tẹ́ẹ́rẹ́	3
lóhun	3
jérúbù-báálì	3
ọwọ́n	3
móse	3
ṣétì	3
ibì	3
àníàní	3
àádọ́tàlénígba	3
ìmúsẹ	3
ìgbàrí	3
lókèrè	3
léraléra	3
níkan	3
míràn	3
gósánì	3
ẹmi	3
kémósì	3
fọ́ọ̀kì	3
gídélì	3
tọ̀sán	3
gólánì	3
ìrọ́kẹ̀kẹ̀	3
ásékà	3
lọ́wọ̀ọ̀wọ́	3
tìtorí	3
ẹgbẹ̀rùn-ún	3
dábérátì	3
ẹnubodè	3
másà	3
ìtújáde	3
sẹ̀sín	3
sọ́tùn-ún	3
làkàkà	3
ṣááju	3
àsáálẹ́	3
lásẹ	3
wíwo	3
òṣùṣù	3
ídò	3
lóríì	3
móoru	3
bénáíáyà	3
ikún	3
ìmúnibínú	3
ìyóòkù	3
ìpọ́nju	3
wajawaja	3
serúíà	3
hábákúkù	3
ṣéfò	3
mílétù	3
láṣọ	3
àgbàrá	3
ẹgbẹgbẹ́	3
àfojúdi	3
ẹgbẹ̀sán	3
jísẹ́	3
ìkẹ́kùn	3
ìkẹ́	3
lẹ̀ẹ̀kanṣoṣo	3
rìnrìn	3
kísì	3
ìlàjì	3
lẹ́ṣẹ̀kẹṣẹ̀	3
arìnrìnàjò	3
dorí	3
heṣekíàyà	3
òyé	3
lágbedeméjì	3
ìpẹ́pẹ́	3
hégáì	3
oríṣiríṣi	3
ṣúbu	3
íjibítì	3
tópásì	3
tipá	3
tobìnrin	3
fọ́n-ọn	3
ìdámọ̀	3
ẹ̀ran	3
dọdẹ	3
ébérù	3
wíwẹ́	3
ásíríélì	3
ìkélé	3
ìtàjẹ̀	3
émérálídì	3
kẹ́sàn	3
mísáẹ́lì	3
dídún	3
nìgbà	3
ṣebí	3
élíkánà	3
obinrin	3
ṣímírónì	3
ìgò-àwọ	3
tòru	3
titorí	3
àkànṣe	3
bíba	3
élídádì	3
melikísédékì	3
ìdábú	3
ṣu	3
arábíyà	3
yanu	3
kànnàkànnà	3
pàdà	3
ìpìlẹ̀ṣẹ̀	3
fín-in	3
ìrekọjá	3
ìlúkílùú	3
ìránsẹ́	3
agénijẹ	3
ìdùbúlẹ̀	3
púà	3
ábídì	3
mẹ́rìndínláàdọ́ta	3
nikan	3
kìnnìhún	3
ńbọ̀	3
ìye	3
dídímù	3
tutọ́	3
árípádì	3
àya	3
págà	3
nira	3
nikodémù	3
ṣàníyàn	3
idán	3
ísírẹ̀lì	3
lébò	3
ákísíbì	3
álíféù	3
etíìgbọ́	3
tẹ́lẹ̀tẹ́lẹ̀	3
èèpo	3
náìlì	3
sòkè	3
hákósì	3
elinátanì	3
ṣelemáyà	3
réti	3
óhólíábù	3
béèré	3
táhánì	3
árì	3
kádímíélì	3
néríà	3
méjeméje	3
àkàwé	3
ẹgbẹ̀tàlá	3
ádímà	3
aláyìídáyidà	3
bíi	3
jọ́ọ́jì	3
krísítì	3
kẹ́lẹ́	3
gémáríà	3
fúrúgbìn	3
élíṣúà	3
lẹ́ẹ̀mẹ́ta	3
ẹ̀ẹ́dẹ́gbàarin	3
ìtùlẹ̀	3
ọba-bìnrin	3
síse	3
yọná	3
máséyà	3
oríkunkun	3
ṣébádíà	3
ìdilé	3
gbọ̀n-ọ́n-gbọ̀n-ọ́n	3
léti	3
gbígbòòrò	3
ìbojútó	3
daríi	3
àǹfàní	3
títayọ	3
rómù	3
aṣàtìpó	3
áṣírà	3
ìgárá	3
órí	3
bétanì	3
mumi	3
ìpò	3
ìnú	3
ìsin	3
bàmí	3
lídíà	3
ìgbéṣẹ̀	3
ìbàwí	3
gálíónì	3
pámi	3
méjìlélọ́gọ́ta	3
kọkàndínlógójì	3
ìfẹ́kùfẹ́	3
ẹyọkan	3
ásíà	3
àkéekèe	3
kẹ̀yìn	3
padá	3
sekaríà	3
ásárélì	3
ẹlẹ́ẹ̀kẹrin	3
áṣíérì	3
tíbínì	3
tanù	3
melikisédékì	3
dírámásì	3
pípèṣè	3
agbẹnusọ	3
kénánà	3
tẹjú	3
débẹ̀	3
sanwó	3
súnémù	3
sílẹ̀kùn	3
ìha	3
neráyà	3
pẹ̀ka	3
àìgbọ́n	3
ṣísà	3
olóri	3
ẹ̀ẹ́dẹ́gbẹ̀fà	3
àjọpín	3
úlámù	3
ṣáànú	3
ìfarapa	3
pẹ̀nínà	3
ọ̀hún	3
mámónì	3
ṣíṣí	3
jókíṣánì	3
ṣórí	3
mọ́kànlélọ́gbọ̀n	3
ìdàjọ́	3
dudu	3
bẹti-árábà	3
tàá	3
sáfírì	3
ìtàjẹ̀-sílẹ̀	3
hómà	3
sálúbàtà	3
apọnmi	3
réhóbù	3
ṣíhà	3
élíóénáì	3
súárì	3
ásáíà	3
ṣóde	3
tẹ́tírákì	3
tásọ́sì	3
inúnibínu	3
olùpa	3
àìlẹ́gàn	3
méráíótì	3
ọṣẹ	3
yíjú	3
gásónì	3
ẹ̀gan	3
mọ̀ọ́mọ̀	3
afárá	3
élíjà	3
ilẹ̀-ayé	3
hùṣáyà	3
jìn-ní	3
ónì	3
kooro	3
jákínì	3
gbẹ́yín	3
àìṣẹ̀tàn	3
tálímónì	3
fàá	3
ìsọ̀rọ̀	3
lọ́hùn-ún	3
ìkẹkùn	3
ìpáyà	3
mérédì	3
méṣà	3
àtakò	3
àrankàn	3
òǹgbẹ	3
lẹ̀mọ́	3
lọ́rẹ	3
pélónì	3
dídè	3
sàìmá	3
ṣẹ́ku	3
ọ̀gàn	3
gésónì	3
bíṣọ́ọ̀bù	3
abiyamọ	3
jósádákì	3
ilé-ìsọ́	3
lálejò	3
kurò	3
ẹrankẹ́ran	3
dàrúdàpọ̀	3
tírófímù	3
jáṣérì	3
púpọ	3
náámà	3
kédóláómérì	3
alágbàfọ̀	3
fun-un	3
olùrékọjá	3
ẹlẹgẹ́	3
lúùkù	3
òṣùmàrè	3
báhúrímù	3
lúdì	3
afójú	3
hógílà	3
jóni	3
dójútì	3
dórì	3
húṣámù	3
ẹni-àmì-òróró	3
olódùmáre	3
ọ̀ga	3
àdàkọ	3
atọ́kọ̀	3
gádárà	3
hámọ́ra	3
gèlè	3
ìsádi	3
adigunjalè	3
wíwò	3
néfégì	3
ṣámúyà	3
ẹ̀ẹ̀kẹ́ta	3
tẹ́kóà	3
ṣùtì	3
bojúwò	3
pẹ́kà	3
ìdójútì	3
aáwọ̀	3
ògbójú	3
sísin	3
fún-ún	3
ẹgbọ̀kànlá	3
ìjìká	3
nísinyìí	3
tinábọ	3
òrùgbẹ	3
lẹ́kùnrẹ́rẹ́	3
gbọ́kànlé	3
mátà	3
ìpadàwá	3
dání	3
sálímónì	3
ọbakùnrin	3
alákoṣo	3
níwájúù	3
òlù	3
túútúúú	3
ìsàkóso	3
àmúga	3
sílifà	3
ògbólógbòó	3
tirè	3
éṣírà	3
kùmọ̀	3
hásárì	3
níyì	3
fìdí	3
mátanáyà	3
lílọ	3
ṣóbà	3
dáni	3
tòrò	3
ṣáṣá	3
jòṣíàh	3
ewébẹ̀	3
mókun	3
kòkòrò-kantíkantí	3
jẹ́ri	3
gédérà	3
remalíà	3
afúnrúgbìn	3
ásírì	3
ọbabìnrin	3
ṣúhámù	3
òòyì	3
ṣésánì	3
tìkárami	3
ẹfun	3
búrubú	3
sìn-ín	3
ìfi	3
ìgunwà	3
àfọ̀mọ́	3
kasíà	3
kérítì	3
áwọn	3
lálàáfíà	3
àgbàdo	3
pèlú	3
ṣébóímù	3
ìdámẹ́fà	3
ọkùnrín	3
orùkọ	3
sádírákì	3
bétí	3
fúnraarẹ̀	3
nebusárádánì	3
áríẹ́lì	3
omí	3
olukúlúkù	3
ìgba	3
ẹlẹ́mìí	3
méríbà	3
alábáṣiṣẹ́	3
jésérì	3
àdánù	3
pàkúté	3
sẹ̀sẹ̀	3
tẹ̀lẹ́	3
tánákì	3
níbití	3
obìrin	3
lísírà	3
ṣíbí	3
ádíélì	3
hélénì	3
ẹ̀kan	3
gíhónì	3
ìdajọ́	3
kanga	3
ojúṣáájú	3
ṣèbí	3
bíà	3
apárí	3
kíyèsì	3
ajogún	3
fífín	3
mẹ́rindínlógún	3
kóríko	3
míkílótì	3
ìpọ́njúu	3
rẹrẹ	3
ìje	3
ṣèrànwọ́	3
oore-ọfẹ́	3
ọ̀wàrà	3
ìṣọ́ra	3
tìkarayín	3
síṣe	3
ìhùwàsí	3
rékémù	3
gbagada	3
bétísánì	3
fifi	3
bílíhánì	3
lònì-ín	3
rèmálíà	3
àìnírètí	3
ìrọbí	3
díẹ̀díẹ̀	3
sọkalẹ̀	3
mááséáyà	3
ọgbọọgbọ̀n	3
ṣàròyé	3
ísíráẹ́lì	3
ápádì	3
igbo	3
olukulùkù	3
màtá	3
orogún	3
ògbólògbó	3
rírù	3
tálẹ́ńtì	3
ipo	3
ọ̀wọ̀ọ̀wọ́	3
ṣábà	3
ésírà	3
isirẹ́lì	3
pòǹgbẹ	3
èkéjì	3
ọ̀kàn	3
ẹrú-bìnrin	3
gígá	3
ọmọbìrin	3
ẹsẹ	3
ìtẹ̀mọ́lẹ̀	3
ẹnikọ̀ọ̀kan	3
tẹ́mpílì	3
ṣámílà	3
léfòó	3
dìjọ	3
ọkunrin	3
yòówù	3
pósí	3
ádónírámù	3
gúnwà	3
méjìdínlógójì	3
ìkùùkù	3
élísúrì	3
ohun-mímu	3
ìlóro	3
esinsin	3
ẹ̀tẹ́	3
ẹgbẹ	3
hélésì	3
jìjàkadì	3
okùn-ìwọ̀n	3
gbárajọ	3
sùgbọ́n	3
ìkóríta	3
fó	3
èésì	3
ẹgbọ́	3
haá	3
ìṣúrà	3
ìsìnrú	3
kápánáúmù	3
háínì	3
òsìkà	3
ìmọ́lẹ́	3
ìsimi	3
ìmẹ́lẹ́	3
ọmọdé-kùnrin	3
míjámínì	3
bésérì	3
ṣédéúrì	3
ẹgbẹ̀rùn	3
lọ́kọ̀ọ̀kan	3
gbọ̀	3
ónámù	3
mílò	3
láìlọ́mọ	3
ṣakaríà	3
ẹ̀kẹ́rin	3
olùṣọ	3
fírígíà	3
jáfílétì	3
hesekíáyà	3
tayọ̀	3
tógárímà	3
málà	3
ṣàárẹ̀	3
keke	3
járédì	3
pamí	3
mágógì	3
ẹ̀yẹ	3
ṣómérì	3
orun	3
àyèe	3
ewe	3
jíròrò	3
kẹ́rin	3
àsọ	3
sokè	3
sèèsì	3
kókìkí	3
ìràntí	3
tọ́jọ́	3
àdúgbò	3
dáa	3
ṣaápọn	3
fàro	3
ítíránì	3
ṣẹ́tì	3
tíróáṣì	3
sólómonì	3
héródù	3
élíṣámà	3
mene	3
rímímónì	3
hátakì	3
ìdáwó	3
ránṣẹ	3
ìpéǹpéjú	3
gálálì	3
èlísà	3
tipátipá	3
yadi	3
ìn	3
ìdibàjẹ́	3
asẹ́wó	3
gbéṣè	3
káwọ́	3
ajẹnirun	3
pòwe	3
jin	3
ìpàkà	3
gbólóhùn	3
bééríṣébà	3
pípèsè	3
iránṣẹ́	3
olókun	3
lófo	3
tápénésì	3
arákùrin	3
ròó	3
ṣún	3
asálẹ̀	3
márààrún	3
àlùfàá	3
ṣónṣó	3
du	3
ìdẹ́rùbà	3
nísínsìnyìí	3
ẹyẹlẹ́	3
nírun	3
bamítíìsì	3
senakéríbù	3
èdè-àìyedè	3
gbúdọ̀	3
bẹti-áfénì	3
kúgbà	3
réṣínì	3
jo	3
máhátì	3
mójútó	3
ẹ̀kẹrin	3
níńu	3
èélá	3
ítírì	3
pénúélì	3
átérì	3
tẹ̀lée	3
kémúélì	3
íṣífì	3
lẹ́yín	3
fúnraa	3
ìfòyà	2
tànkálẹ̀	2
sìnrú	2
ọta	2
járíhà	2
ààrùn	2
àìgbọ́dọ̀	2
ẹ̀gbọrọ	2
ásáélì	2
ísíkáríọ́tù	2
àlááfíà	2
háhírótù	2
gidigdidi	2
pédáíyà	2
kínún	2
pipa	2
náhálíẹ́lì	2
iwájúu	2
mérónótì	2
nítorì	2
gétísémánì	2
àlébù	2
ilẹ́	2
ìjiyàn	2
kédésì	2
sẹ́nu	2
ilé-èrò	2
bẹti-áfẹ́nì	2
jánóà	2
àfọ̀sẹ	2
ojúkójú	2
lójúran	2
hánámélì	2
aṣájú	2
éṣékì	2
ẹ̀ẹ̀kẹrin	2
pásíà	2
pédáyà	2
saaríà	2
rẹ́rẹ́	2
ìkúukùu	2
emí	2
láìdúró	2
ilẹ̀-ọba	2
jéróbámù	2
eti	2
ìgbẹ̀yin	2
lọ́pọ̀	2
agèégbè	2
kíké	2
olùbá	2
kálámù	2
térésì	2
olọ́run	2
isákárì	2
rúbì	2
nisinsin	2
díndín	2
lọ́pọ̀lọ́pọ̀	2
mátaníáyà	2
kúsà	2
ìkápá	2
wọ́n-ọn	2
báálà	2
méródákì-báládánì	2
